id,qname,parent_qname,elr,elr_id,role_definition,elr_order,depth,order,parent_id
7f88e9a8-d5b5-4188-b42f-3248ed7858ce,core:OperatingLeasePurposeDimension,core:IncomeExpense-specificDimensionsHeading,http://xbrl.frc.org.uk/cd/roles/Dimensions-Content,500,500 - Dimensions Content,500,2,868,c6b4fb03-14e9-4abc-bf06-46b6710e5361
81fad371-8431-4325-9f6a-162def331ce9,core:OperatingLeasePurposeDimension,core:Leasing-specificDimensionsHeading,http://xbrl.frc.org.uk/cd/roles/Dimensions-Content,500,500 - Dimensions Content,500,2,1375,c23c5a38-b8b8-4e13-b4bf-b70ae8bb4542
